source_policy,policy,task,official_episode_id,repeat_id,seed,success,steps,error,timeout,horizon
cogact,cogact,carrot,5,8,202707427,0,60,,0,60
cogact,cogact,carrot,6,8,202707428,0,60,,0,60
cogact,cogact,carrot,7,8,202707429,0,60,,0,60
cogact,cogact,carrot,8,8,202707430,1,60,,0,60
cogact,cogact,carrot,9,8,202707431,0,60,,0,60
cogact,cogact,carrot,10,8,202707432,1,60,,0,60
cogact,cogact,carrot,11,8,202707433,0,60,,0,60
cogact,cogact,carrot,12,8,202707434,1,60,,0,60
cogact,cogact,carrot,13,8,202707435,0,60,,0,60
cogact,cogact,carrot,14,8,202707436,1,60,,0,60
cogact,cogact,carrot,15,8,202707437,1,60,,0,60
cogact,cogact,carrot,16,8,202707438,1,60,,0,60
cogact,cogact,carrot,17,8,202707439,0,60,,0,60
cogact,cogact,carrot,18,8,202707440,0,60,,0,60
cogact,cogact,carrot,19,8,202707441,0,60,,0,60
cogact,cogact,carrot,20,8,202707442,1,60,,0,60
cogact,cogact,carrot,21,8,202707443,0,60,,0,60
cogact,cogact,carrot,22,8,202707444,1,60,,0,60
cogact,cogact,carrot,23,8,202707445,1,60,,0,60
cogact,cogact,carrot,0,9,202707446,0,60,,0,60
cogact,cogact,carrot,1,9,202707447,0,60,,0,60
cogact,cogact,carrot,2,9,202707448,0,60,,0,60
cogact,cogact,carrot,3,9,202707449,0,60,,0,60
cogact,cogact,carrot,4,9,202707450,0,60,,0,60
cogact,cogact,carrot,5,9,202707451,0,60,,0,60
cogact,cogact,carrot,6,9,202707452,1,60,,0,60
cogact,cogact,carrot,7,9,202707453,0,60,,0,60
cogact,cogact,carrot,8,9,202707454,1,60,,0,60
cogact,cogact,carrot,9,9,202707455,0,60,,0,60
cogact,cogact,carrot,10,9,202707456,0,60,,0,60
cogact,cogact,carrot,11,9,202707457,0,60,,0,60
cogact,cogact,carrot,12,9,202707458,1,60,,0,60
cogact,cogact,carrot,13,9,202707459,0,60,,0,60
cogact,cogact,carrot,14,9,202707460,1,60,,0,60
cogact,cogact,carrot,15,9,202707461,1,60,,0,60
cogact,cogact,carrot,16,9,202707462,1,60,,0,60
cogact,cogact,carrot,17,9,202707463,0,60,,0,60
cogact,cogact,carrot,18,9,202707464,0,60,,0,60
cogact,cogact,carrot,19,9,202707465,1,60,,0,60
cogact,cogact,carrot,20,9,202707466,1,60,,0,60
cogact,cogact,carrot,21,9,202707467,0,60,,0,60
cogact,cogact,carrot,22,9,202707468,1,60,,0,60
cogact,cogact,carrot,23,9,202707469,0,60,,0,60
cogact,cogact,carrot,0,10,202707470,0,60,,0,60
cogact,cogact,carrot,1,10,202707471,0,60,,0,60
cogact,cogact,carrot,2,10,202707472,0,60,,0,60
cogact,cogact,carrot,3,10,202707473,0,60,,0,60
cogact,cogact,carrot,4,10,202707474,0,60,,0,60
cogact,cogact,carrot,5,10,202707475,0,60,,0,60
cogact,cogact,carrot,6,10,202707476,0,60,,0,60
cogact,cogact,carrot,7,10,202707477,0,60,,0,60
cogact,cogact,carrot,8,10,202707478,1,60,,0,60
cogact,cogact,carrot,9,10,202707479,0,60,,0,60
cogact,cogact,carrot,10,10,202707480,0,60,,0,60
cogact,cogact,carrot,11,10,202707481,0,60,,0,60
cogact,cogact,carrot,12,10,202707482,1,60,,0,60
cogact,cogact,carrot,13,10,202707483,1,60,,0,60
cogact,cogact,carrot,14,10,202707484,1,60,,0,60
cogact,cogact,carrot,15,10,202707485,1,60,,0,60
cogact,cogact,carrot,16,10,202707486,1,60,,0,60
cogact,cogact,carrot,17,10,202707487,0,60,,0,60
cogact,cogact,carrot,18,10,202707488,0,60,,0,60
cogact,cogact,carrot,19,10,202707489,1,60,,0,60
cogact,cogact,carrot,20,10,202707490,1,60,,0,60
cogact,cogact,carrot,21,10,202707491,0,60,,0,60
cogact,cogact,carrot,22,10,202707492,1,60,,0,60
cogact,cogact,carrot,23,10,202707493,1,60,,0,60
cogact,cogact,carrot,0,11,202707494,0,60,,0,60
cogact,cogact,carrot,1,11,202707495,0,60,,0,60
cogact,cogact,carrot,2,11,202707496,0,60,,0,60
cogact,cogact,carrot,3,11,202707497,0,60,,0,60
cogact,cogact,carrot,4,11,202707498,0,60,,0,60
cogact,cogact,carrot,5,11,202707499,0,60,,0,60
cogact,cogact,carrot,6,11,202707500,1,60,,0,60
cogact,cogact,carrot,7,11,202707501,1,60,,0,60
cogact,cogact,carrot,8,11,202707502,0,60,,0,60
cogact,cogact,carrot,9,11,202707503,0,60,,0,60
cogact,cogact,carrot,10,11,202707504,0,60,,0,60
cogact,cogact,carrot,11,11,202707505,0,60,,0,60
cogact,cogact,carrot,12,11,202707506,1,60,,0,60
cogact,cogact,carrot,13,11,202707507,1,60,,0,60
cogact,cogact,carrot,14,11,202707508,1,60,,0,60
cogact,cogact,carrot,15,11,202707509,1,60,,0,60
cogact,cogact,carrot,16,11,202707510,1,60,,0,60
cogact,cogact,carrot,17,11,202707511,1,60,,0,60
cogact,cogact,carrot,18,11,202707512,0,60,,0,60
cogact,cogact,carrot,19,11,202707513,0,60,,0,60
cogact,cogact,carrot,20,11,202707514,1,60,,0,60
cogact,cogact,carrot,21,11,202707515,1,60,,0,60
cogact,cogact,carrot,22,11,202707516,1,60,,0,60
cogact,cogact,carrot,23,11,202707517,1,60,,0,60
cogact,cogact,spoon,0,0,202708230,0,60,,0,60
cogact,cogact,spoon,1,0,202708231,0,60,,0,60
cogact,cogact,spoon,2,0,202708232,0,60,,0,60
cogact,cogact,spoon,3,0,202708233,0,60,,0,60
cogact,cogact,spoon,4,0,202708234,1,60,,0,60
cogact,cogact,spoon,5,0,202708235,0,60,,0,60
cogact,cogact,spoon,6,0,202708236,0,60,,0,60
cogact,cogact,spoon,7,0,202708237,0,60,,0,60
cogact,cogact,spoon,8,0,202708238,1,60,,0,60
cogact,cogact,spoon,9,0,202708239,0,60,,0,60
cogact,cogact,spoon,10,0,202708240,1,60,,0,60
cogact,cogact,spoon,11,0,202708241,0,60,,0,60
cogact,cogact,spoon,12,0,202708242,1,60,,0,60
cogact,cogact,spoon,13,0,202708243,1,60,,0,60
cogact,cogact,spoon,14,0,202708244,1,60,,0,60
cogact,cogact,spoon,15,0,202708245,1,60,,0,60
cogact,cogact,spoon,16,0,202708246,1,60,,0,60
cogact,cogact,spoon,17,0,202708247,1,60,,0,60
cogact,cogact,spoon,18,0,202708248,1,60,,0,60
cogact,cogact,spoon,19,0,202708249,1,60,,0,60
cogact,cogact,spoon,20,0,202708250,0,60,,0,60
cogact,cogact,spoon,21,0,202708251,1,60,,0,60
cogact,cogact,spoon,22,0,202708252,1,60,,0,60
cogact,cogact,spoon,23,0,202708253,1,60,,0,60
cogact,cogact,spoon,0,1,202708254,1,60,,0,60
cogact,cogact,spoon,1,1,202708255,0,60,,0,60
cogact,cogact,spoon,2,1,202708256,1,60,,0,60
cogact,cogact,spoon,3,1,202708257,0,60,,0,60
cogact,cogact,spoon,4,1,202708258,1,60,,0,60
cogact,cogact,spoon,5,1,202708259,0,60,,0,60
cogact,cogact,spoon,6,1,202708260,1,60,,0,60
cogact,cogact,spoon,7,1,202708261,1,60,,0,60
cogact,cogact,spoon,8,1,202708262,1,60,,0,60
cogact,cogact,spoon,9,1,202708263,0,60,,0,60
cogact,cogact,spoon,10,1,202708264,1,60,,0,60
cogact,cogact,spoon,11,1,202708265,1,60,,0,60
cogact,cogact,spoon,12,1,202708266,1,60,,0,60
cogact,cogact,spoon,13,1,202708267,1,60,,0,60
cogact,cogact,spoon,14,1,202708268,1,60,,0,60
cogact,cogact,spoon,15,1,202708269,1,60,,0,60
cogact,cogact,spoon,16,1,202708270,1,60,,0,60
cogact,cogact,spoon,17,1,202708271,1,60,,0,60
cogact,cogact,spoon,18,1,202708272,0,60,,0,60
cogact,cogact,spoon,19,1,202708273,1,60,,0,60
cogact,cogact,spoon,20,1,202708274,1,60,,0,60
cogact,cogact,spoon,21,1,202708275,1,60,,0,60
cogact,cogact,spoon,22,1,202708276,1,60,,0,60
cogact,cogact,spoon,23,1,202708277,1,60,,0,60
cogact,cogact,spoon,0,2,202708278,0,60,,0,60
cogact,cogact,spoon,1,2,202708279,0,60,,0,60
cogact,cogact,spoon,2,2,202708280,1,60,,0,60
cogact,cogact,spoon,3,2,202708281,1,60,,0,60
cogact,cogact,spoon,4,2,202708282,1,60,,0,60
cogact,cogact,spoon,5,2,202708283,0,60,,0,60
cogact,cogact,spoon,6,2,202708284,1,60,,0,60
cogact,cogact,spoon,7,2,202708285,1,60,,0,60
cogact,cogact,spoon,8,2,202708286,1,60,,0,60
cogact,cogact,spoon,9,2,202708287,0,60,,0,60
cogact,cogact,spoon,10,2,202708288,1,60,,0,60
cogact,cogact,spoon,11,2,202708289,1,60,,0,60
cogact,cogact,spoon,12,2,202708290,0,60,,0,60
cogact,cogact,spoon,13,2,202708291,1,60,,0,60
cogact,cogact,spoon,14,2,202708292,1,60,,0,60
cogact,cogact,spoon,15,2,202708293,1,60,,0,60
cogact,cogact,spoon,16,2,202708294,0,60,,0,60
cogact,cogact,spoon,17,2,202708295,1,60,,0,60
cogact,cogact,spoon,18,2,202708296,1,60,,0,60
cogact,cogact,spoon,19,2,202708297,1,60,,0,60
cogact,cogact,spoon,20,2,202708298,0,60,,0,60
cogact,cogact,spoon,21,2,202708299,1,60,,0,60
cogact,cogact,spoon,22,2,202708300,1,60,,0,60
cogact,cogact,spoon,23,2,202708301,1,60,,0,60
cogact,cogact,spoon,0,3,202708302,0,60,,0,60
cogact,cogact,spoon,1,3,202708303,0,60,,0,60
cogact,cogact,spoon,2,3,202708304,1,60,,0,60
cogact,cogact,spoon,3,3,202708305,1,60,,0,60
cogact,cogact,spoon,4,3,202708306,0,60,,0,60
cogact,cogact,spoon,5,3,202708307,0,60,,0,60
cogact,cogact,spoon,6,3,202708308,1,60,,0,60
cogact,cogact,spoon,7,3,202708309,1,60,,0,60
cogact,cogact,spoon,8,3,202708310,1,60,,0,60
cogact,cogact,spoon,9,3,202708311,0,60,,0,60
cogact,cogact,spoon,10,3,202708312,1,60,,0,60
cogact,cogact,spoon,11,3,202708313,0,60,,0,60
cogact,cogact,spoon,12,3,202708314,1,60,,0,60
cogact,cogact,spoon,13,3,202708315,1,60,,0,60
cogact,cogact,spoon,14,3,202708316,1,60,,0,60
cogact,cogact,spoon,15,3,202708317,0,60,,0,60
cogact,cogact,spoon,16,3,202708318,1,60,,0,60
cogact,cogact,spoon,17,3,202708319,1,60,,0,60
cogact,cogact,spoon,18,3,202708320,0,60,,0,60
cogact,cogact,spoon,19,3,202708321,1,60,,0,60
cogact,cogact,spoon,20,3,202708322,0,60,,0,60
cogact,cogact,spoon,21,3,202708323,1,60,,0,60
cogact,cogact,spoon,22,3,202708324,1,60,,0,60
cogact,cogact,spoon,23,3,202708325,1,60,,0,60
cogact,cogact,spoon,0,4,202708326,0,60,,0,60
cogact,cogact,spoon,1,4,202708327,0,60,,0,60
cogact,cogact,spoon,2,4,202708328,0,60,,0,60
cogact,cogact,spoon,3,4,202708329,0,60,,0,60
cogact,cogact,spoon,4,4,202708330,1,60,,0,60
cogact,cogact,spoon,5,4,202708331,0,60,,0,60
cogact,cogact,spoon,6,4,202708332,1,60,,0,60
cogact,cogact,spoon,7,4,202708333,1,60,,0,60
cogact,cogact,spoon,8,4,202708334,1,60,,0,60
cogact,cogact,spoon,9,4,202708335,0,60,,0,60
cogact,cogact,spoon,10,4,202708336,1,60,,0,60
cogact,cogact,spoon,11,4,202708337,0,60,,0,60
cogact,cogact,spoon,12,4,202708338,1,60,,0,60
cogact,cogact,spoon,13,4,202708339,1,60,,0,60
cogact,cogact,spoon,14,4,202708340,1,60,,0,60
cogact,cogact,spoon,15,4,202708341,1,60,,0,60
cogact,cogact,spoon,16,4,202708342,1,60,,0,60
cogact,cogact,spoon,17,4,202708343,1,60,,0,60
cogact,cogact,spoon,18,4,202708344,1,60,,0,60
cogact,cogact,spoon,19,4,202708345,1,60,,0,60
cogact,cogact,spoon,20,4,202708346,0,60,,0,60
cogact,cogact,spoon,21,4,202708347,1,60,,0,60
cogact,cogact,spoon,22,4,202708348,1,60,,0,60
cogact,cogact,spoon,23,4,202708349,1,60,,0,60
cogact,cogact,spoon,0,5,202708350,0,60,,0,60
cogact,cogact,spoon,1,5,202708351,0,60,,0,60
cogact,cogact,spoon,2,5,202708352,0,60,,0,60
cogact,cogact,spoon,3,5,202708353,1,60,,0,60
cogact,cogact,spoon,4,5,202708354,0,60,,0,60
cogact,cogact,spoon,5,5,202708355,0,60,,0,60
cogact,cogact,spoon,6,5,202708356,1,60,,0,60
cogact,cogact,spoon,7,5,202708357,1,60,,0,60
cogact,cogact,spoon,8,5,202708358,1,60,,0,60
cogact,cogact,spoon,9,5,202708359,0,60,,0,60
cogact,cogact,spoon,10,5,202708360,1,60,,0,60
cogact,cogact,spoon,11,5,202708361,1,60,,0,60
cogact,cogact,spoon,12,5,202708362,1,60,,0,60
cogact,cogact,spoon,13,5,202708363,1,60,,0,60
cogact,cogact,spoon,14,5,202708364,1,60,,0,60
cogact,cogact,spoon,15,5,202708365,1,60,,0,60
cogact,cogact,spoon,16,5,202708366,1,60,,0,60
cogact,cogact,spoon,17,5,202708367,1,60,,0,60
cogact,cogact,spoon,18,5,202708368,1,60,,0,60
cogact,cogact,spoon,19,5,202708369,1,60,,0,60
cogact,cogact,spoon,20,5,202708370,1,60,,0,60
cogact,cogact,spoon,21,5,202708371,0,60,,0,60
cogact,cogact,spoon,22,5,202708372,1,60,,0,60
cogact,cogact,spoon,23,5,202708373,1,60,,0,60
cogact,cogact,spoon,0,6,202708374,0,60,,0,60
cogact,cogact,spoon,1,6,202708375,0,60,,0,60
cogact,cogact,spoon,2,6,202708376,1,60,,0,60
cogact,cogact,spoon,3,6,202708377,0,60,,0,60
cogact,cogact,spoon,4,6,202708378,1,60,,0,60
cogact,cogact,spoon,5,6,202708379,0,60,,0,60
cogact,cogact,spoon,6,6,202708380,1,60,,0,60
cogact,cogact,spoon,7,6,202708381,0,60,,0,60
cogact,cogact,spoon,8,6,202708382,1,60,,0,60
cogact,cogact,spoon,9,6,202708383,0,60,,0,60
cogact,cogact,spoon,10,6,202708384,1,60,,0,60
cogact,cogact,spoon,11,6,202708385,0,60,,0,60
cogact,cogact,spoon,12,6,202708386,0,60,,0,60
cogact,cogact,spoon,13,6,202708387,1,60,,0,60
cogact,cogact,spoon,14,6,202708388,1,60,,0,60
cogact,cogact,spoon,15,6,202708389,1,60,,0,60
cogact,cogact,spoon,16,6,202708390,1,60,,0,60
cogact,cogact,spoon,17,6,202708391,1,60,,0,60
cogact,cogact,spoon,18,6,202708392,0,60,,0,60
cogact,cogact,spoon,19,6,202708393,1,60,,0,60
cogact,cogact,spoon,20,6,202708394,1,60,,0,60
cogact,cogact,spoon,21,6,202708395,1,60,,0,60
cogact,cogact,spoon,22,6,202708396,1,60,,0,60
cogact,cogact,spoon,23,6,202708397,1,60,,0,60
cogact,cogact,spoon,0,7,202708398,0,60,,0,60
cogact,cogact,spoon,1,7,202708399,0,60,,0,60
cogact,cogact,spoon,2,7,202708400,0,60,,0,60
cogact,cogact,spoon,3,7,202708401,0,60,,0,60
cogact,cogact,spoon,4,7,202708402,0,60,,0,60
cogact,cogact,spoon,5,7,202708403,0,60,,0,60
cogact,cogact,spoon,6,7,202708404,1,60,,0,60
cogact,cogact,spoon,7,7,202708405,0,60,,0,60
cogact,cogact,spoon,8,7,202708406,1,60,,0,60
cogact,cogact,spoon,9,7,202708407,0,60,,0,60
cogact,cogact,spoon,10,7,202708408,1,60,,0,60
cogact,cogact,spoon,11,7,202708409,0,60,,0,60
cogact,cogact,spoon,12,7,202708410,0,60,,0,60
cogact,cogact,spoon,13,7,202708411,1,60,,0,60
cogact,cogact,spoon,14,7,202708412,1,60,,0,60
cogact,cogact,spoon,15,7,202708413,1,60,,0,60
cogact,cogact,spoon,16,7,202708414,1,60,,0,60
cogact,cogact,spoon,17,7,202708415,1,60,,0,60
cogact,cogact,spoon,18,7,202708416,1,60,,0,60
cogact,cogact,spoon,19,7,202708417,0,60,,0,60
cogact,cogact,spoon,20,7,202708418,1,60,,0,60
cogact,cogact,spoon,21,7,202708419,1,60,,0,60
cogact,cogact,spoon,22,7,202708420,1,60,,0,60
cogact,cogact,spoon,23,7,202708421,1,60,,0,60
cogact,cogact,spoon,0,8,202708422,0,60,,0,60
cogact,cogact,spoon,1,8,202708423,0,60,,0,60
cogact,cogact,spoon,2,8,202708424,1,60,,0,60
cogact,cogact,spoon,3,8,202708425,0,60,,0,60
cogact,cogact,spoon,4,8,202708426,1,60,,0,60
cogact,cogact,spoon,5,8,202708427,0,60,,0,60
cogact,cogact,spoon,6,8,202708428,1,60,,0,60
cogact,cogact,spoon,7,8,202708429,1,60,,0,60
cogact,cogact,spoon,8,8,202708430,1,60,,0,60
cogact,cogact,spoon,9,8,202708431,0,60,,0,60
cogact,cogact,spoon,10,8,202708432,1,60,,0,60
cogact,cogact,spoon,11,8,202708433,0,60,,0,60
cogact,cogact,spoon,12,8,202708434,1,60,,0,60
cogact,cogact,spoon,13,8,202708435,1,60,,0,60
cogact,cogact,spoon,14,8,202708436,1,60,,0,60
cogact,cogact,spoon,15,8,202708437,1,60,,0,60
cogact,cogact,spoon,16,8,202708438,1,60,,0,60
cogact,cogact,spoon,17,8,202708439,1,60,,0,60
cogact,cogact,spoon,18,8,202708440,1,60,,0,60
cogact,cogact,spoon,19,8,202708441,1,60,,0,60
cogact,cogact,spoon,20,8,202708442,1,60,,0,60
cogact,cogact,spoon,21,8,202708443,1,60,,0,60
cogact,cogact,spoon,22,8,202708444,1,60,,0,60
cogact,cogact,spoon,23,8,202708445,1,60,,0,60
cogact,cogact,spoon,0,9,202708446,0,60,,0,60
cogact,cogact,spoon,1,9,202708447,0,60,,0,60
cogact,cogact,spoon,2,9,202708448,1,60,,0,60
cogact,cogact,spoon,3,9,202708449,0,60,,0,60
cogact,cogact,spoon,4,9,202708450,1,60,,0,60
cogact,cogact,spoon,5,9,202708451,0,60,,0,60
cogact,cogact,spoon,6,9,202708452,1,60,,0,60
cogact,cogact,spoon,7,9,202708453,0,60,,0,60
cogact,cogact,spoon,8,9,202708454,1,60,,0,60
cogact,cogact,spoon,9,9,202708455,0,60,,0,60
cogact,cogact,spoon,10,9,202708456,1,60,,0,60
cogact,cogact,spoon,11,9,202708457,1,60,,0,60
cogact,cogact,spoon,12,9,202708458,1,60,,0,60
cogact,cogact,spoon,13,9,202708459,1,60,,0,60
cogact,cogact,spoon,14,9,202708460,1,60,,0,60
cogact,cogact,spoon,15,9,202708461,1,60,,0,60
cogact,cogact,spoon,16,9,202708462,1,60,,0,60
cogact,cogact,spoon,17,9,202708463,1,60,,0,60
cogact,cogact,spoon,18,9,202708464,1,60,,0,60
cogact,cogact,spoon,19,9,202708465,1,60,,0,60
cogact,cogact,spoon,20,9,202708466,1,60,,0,60
cogact,cogact,spoon,21,9,202708467,1,60,,0,60
cogact,cogact,spoon,22,9,202708468,1,60,,0,60
cogact,cogact,spoon,23,9,202708469,1,60,,0,60
cogact,cogact,spoon,0,10,202708470,0,60,,0,60
cogact,cogact,spoon,1,10,202708471,0,60,,0,60
cogact,cogact,spoon,2,10,202708472,0,60,,0,60
cogact,cogact,spoon,3,10,202708473,0,60,,0,60
cogact,cogact,spoon,4,10,202708474,1,60,,0,60
cogact,cogact,spoon,5,10,202708475,0,60,,0,60
cogact,cogact,spoon,6,10,202708476,1,60,,0,60
cogact,cogact,spoon,7,10,202708477,1,60,,0,60
cogact,cogact,spoon,8,10,202708478,1,60,,0,60
cogact,cogact,spoon,9,10,202708479,0,60,,0,60
cogact,cogact,spoon,10,10,202708480,1,60,,0,60
cogact,cogact,spoon,11,10,202708481,0,60,,0,60
cogact,cogact,spoon,12,10,202708482,1,60,,0,60
cogact,cogact,spoon,13,10,202708483,1,60,,0,60
cogact,cogact,spoon,14,10,202708484,1,60,,0,60
cogact,cogact,spoon,15,10,202708485,1,60,,0,60
cogact,cogact,spoon,16,10,202708486,1,60,,0,60
cogact,cogact,spoon,17,10,202708487,1,60,,0,60
cogact,cogact,spoon,18,10,202708488,1,60,,0,60
cogact,cogact,spoon,19,10,202708489,1,60,,0,60
cogact,cogact,spoon,20,10,202708490,1,60,,0,60
cogact,cogact,spoon,21,10,202708491,1,60,,0,60
cogact,cogact,spoon,22,10,202708492,1,60,,0,60
cogact,cogact,spoon,23,10,202708493,1,60,,0,60
cogact,cogact,spoon,0,11,202708494,0,60,,0,60
cogact,cogact,spoon,1,11,202708495,0,60,,0,60
cogact,cogact,spoon,2,11,202708496,0,60,,0,60
cogact,cogact,spoon,3,11,202708497,0,60,,0,60
cogact,cogact,spoon,4,11,202708498,1,60,,0,60
cogact,cogact,spoon,5,11,202708499,0,60,,0,60
cogact,cogact,spoon,6,11,202708500,1,60,,0,60
cogact,cogact,spoon,7,11,202708501,1,60,,0,60
cogact,cogact,spoon,8,11,202708502,1,60,,0,60
cogact,cogact,spoon,9,11,202708503,0,60,,0,60
cogact,cogact,spoon,10,11,202708504,1,60,,0,60
cogact,cogact,spoon,11,11,202708505,0,60,,0,60
cogact,cogact,spoon,12,11,202708506,1,60,,0,60
cogact,cogact,spoon,13,11,202708507,1,60,,0,60
cogact,cogact,spoon,14,11,202708508,1,60,,0,60
cogact,cogact,spoon,15,11,202708509,1,60,,0,60
cogact,cogact,spoon,16,11,202708510,1,60,,0,60
cogact,cogact,spoon,17,11,202708511,1,60,,0,60
cogact,cogact,spoon,18,11,202708512,0,60,,0,60
cogact,cogact,spoon,19,11,202708513,1,60,,0,60
cogact,cogact,spoon,20,11,202708514,0,60,,0,60
cogact,cogact,spoon,21,11,202708515,1,60,,0,60
cogact,cogact,spoon,22,11,202708516,1,60,,0,60
cogact,cogact,spoon,23,11,202708517,1,60,,0,60
cogact,cogact,eggplant,0,0,202709230,0,120,,0,120
cogact,cogact,eggplant,1,0,202709231,1,120,,0,120
cogact,cogact,eggplant,2,0,202709232,1,120,,0,120
cogact,cogact,eggplant,3,0,202709233,1,120,,0,120
cogact,cogact,eggplant,4,0,202709234,1,120,,0,120
cogact,cogact,eggplant,5,0,202709235,0,120,,0,120
cogact,cogact,eggplant,6,0,202709236,0,120,,0,120
cogact,cogact,eggplant,7,0,202709237,1,120,,0,120
cogact,cogact,eggplant,8,0,202709238,0,120,,0,120
cogact,cogact,eggplant,9,0,202709239,1,120,,0,120
cogact,cogact,eggplant,10,0,202709240,1,120,,0,120
cogact,cogact,eggplant,11,0,202709241,0,120,,0,120
cogact,cogact,eggplant,12,0,202709242,1,120,,0,120
cogact,cogact,eggplant,13,0,202709243,1,120,,0,120
cogact,cogact,eggplant,14,0,202709244,0,120,,0,120
cogact,cogact,eggplant,15,0,202709245,1,120,,0,120
cogact,cogact,eggplant,16,0,202709246,1,120,,0,120
cogact,cogact,eggplant,17,0,202709247,1,120,,0,120
cogact,cogact,eggplant,18,0,202709248,1,120,,0,120
cogact,cogact,eggplant,19,0,202709249,1,120,,0,120
cogact,cogact,eggplant,20,0,202709250,1,120,,0,120
cogact,cogact,eggplant,21,0,202709251,1,120,,0,120
cogact,cogact,eggplant,22,0,202709252,1,120,,0,120
cogact,cogact,eggplant,23,0,202709253,0,120,,0,120
cogact,cogact,eggplant,0,1,202709254,1,120,,0,120
cogact,cogact,eggplant,1,1,202709255,1,120,,0,120
cogact,cogact,eggplant,2,1,202709256,1,120,,0,120
cogact,cogact,eggplant,3,1,202709257,1,120,,0,120
cogact,cogact,eggplant,4,1,202709258,1,120,,0,120
cogact,cogact,eggplant,5,1,202709259,0,120,,0,120
cogact,cogact,eggplant,6,1,202709260,1,120,,0,120
cogact,cogact,eggplant,7,1,202709261,1,120,,0,120
cogact,cogact,eggplant,8,1,202709262,0,120,,0,120
cogact,cogact,eggplant,9,1,202709263,1,120,,0,120
cogact,cogact,eggplant,10,1,202709264,1,120,,0,120
cogact,cogact,eggplant,11,1,202709265,0,120,,0,120
cogact,cogact,eggplant,12,1,202709266,0,120,,0,120
cogact,cogact,eggplant,13,1,202709267,1,120,,0,120
cogact,cogact,eggplant,14,1,202709268,0,120,,0,120
cogact,cogact,eggplant,15,1,202709269,0,120,,0,120
cogact,cogact,eggplant,16,1,202709270,1,120,,0,120
cogact,cogact,eggplant,17,1,202709271,0,120,,0,120
cogact,cogact,eggplant,18,1,202709272,1,120,,0,120
cogact,cogact,eggplant,19,1,202709273,1,120,,0,120
cogact,cogact,eggplant,20,1,202709274,0,120,,0,120
cogact,cogact,eggplant,21,1,202709275,1,120,,0,120
cogact,cogact,eggplant,22,1,202709276,1,120,,0,120
cogact,cogact,eggplant,23,1,202709277,1,120,,0,120
cogact,cogact,eggplant,0,2,202709278,0,120,,0,120
cogact,cogact,eggplant,1,2,202709279,1,120,,0,120
cogact,cogact,eggplant,2,2,202709280,1,120,,0,120
cogact,cogact,eggplant,3,2,202709281,1,120,,0,120
cogact,cogact,eggplant,4,2,202709282,0,120,,0,120
cogact,cogact,eggplant,5,2,202709283,0,120,,0,120
cogact,cogact,eggplant,6,2,202709284,0,120,,0,120
cogact,cogact,eggplant,7,2,202709285,1,120,,0,120
cogact,cogact,eggplant,8,2,202709286,1,120,,0,120
cogact,cogact,eggplant,9,2,202709287,1,120,,0,120
cogact,cogact,eggplant,10,2,202709288,1,120,,0,120
cogact,cogact,eggplant,11,2,202709289,1,120,,0,120
cogact,cogact,eggplant,12,2,202709290,0,120,,0,120
cogact,cogact,eggplant,13,2,202709291,1,120,,0,120
cogact,cogact,eggplant,14,2,202709292,0,120,,0,120
cogact,cogact,eggplant,15,2,202709293,0,120,,0,120
cogact,cogact,eggplant,16,2,202709294,1,120,,0,120
cogact,cogact,eggplant,17,2,202709295,1,120,,0,120
cogact,cogact,eggplant,18,2,202709296,1,120,,0,120
cogact,cogact,eggplant,19,2,202709297,1,120,,0,120
cogact,cogact,eggplant,20,2,202709298,1,120,,0,120
cogact,cogact,eggplant,21,2,202709299,1,120,,0,120
cogact,cogact,eggplant,22,2,202709300,1,120,,0,120
cogact,cogact,eggplant,23,2,202709301,1,120,,0,120
cogact,cogact,eggplant,0,3,202709302,0,120,,0,120
cogact,cogact,eggplant,1,3,202709303,1,120,,0,120
cogact,cogact,eggplant,2,3,202709304,1,120,,0,120
cogact,cogact,eggplant,3,3,202709305,1,120,,0,120
cogact,cogact,eggplant,4,3,202709306,0,120,,0,120
cogact,cogact,eggplant,5,3,202709307,0,120,,0,120
cogact,cogact,eggplant,6,3,202709308,0,120,,0,120
cogact,cogact,eggplant,7,3,202709309,1,120,,0,120
cogact,cogact,eggplant,8,3,202709310,0,120,,0,120
cogact,cogact,eggplant,9,3,202709311,1,120,,0,120
cogact,cogact,eggplant,10,3,202709312,1,120,,0,120
cogact,cogact,eggplant,11,3,202709313,0,120,,0,120
cogact,cogact,eggplant,12,3,202709314,0,120,,0,120
cogact,cogact,eggplant,13,3,202709315,1,120,,0,120
cogact,cogact,eggplant,14,3,202709316,0,120,,0,120
cogact,cogact,eggplant,15,3,202709317,1,120,,0,120
cogact,cogact,eggplant,16,3,202709318,1,120,,0,120
cogact,cogact,eggplant,17,3,202709319,0,120,,0,120
cogact,cogact,eggplant,18,3,202709320,0,120,,0,120
cogact,cogact,eggplant,19,3,202709321,1,120,,0,120
cogact,cogact,eggplant,20,3,202709322,1,120,,0,120
cogact,cogact,eggplant,21,3,202709323,1,120,,0,120
cogact,cogact,eggplant,22,3,202709324,1,120,,0,120
cogact,cogact,eggplant,23,3,202709325,0,120,,0,120
cogact,cogact,eggplant,0,4,202709326,0,120,,0,120
cogact,cogact,eggplant,1,4,202709327,1,120,,0,120
